Source: www.abc.org.uk/data Detailed Data Exported: 08/11/2022 12:15:44 
Copyright & Database right – all rights reserved. see www.abc.org.uk/copyright for details
"PERIOD","START DATE","END DATE","TITLE","REGISTRATION STATUS","OWNER","MARKET SECTOR","ISSUES","COVER PRICE","REGION","PLATFORM","CATEGORY/RATE","AVG. PER ISSUE"
"Jan - Dec 2021","2021-01-01","2021-12-31","Good Housekeeping","Registered","Hearst UK","Women's Interests: Women's Lifestyle/Fashion","12","£5.25","Other Countries","Print","Paid Subscriptions - Multiple Copy","14"
"Jan - Dec 2021","2021-01-01","2021-12-31","Good Housekeeping","Registered","Hearst UK","Women's Interests: Women's Lifestyle/Fashion","12","£5.25","Other Countries","Digital","Paid Subscriptions - Multiple Copy","172"
"Jan - Dec 2021","2021-01-01","2021-12-31","Good Housekeeping","Registered","Hearst UK","Women's Interests: Women's Lifestyle/Fashion","12","£5.25","UK / ROI","Print","Free Copies - Regular Gross","944"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Print","Paid Single Copies - Full Rate","2798"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Paid Single Copies - Full Rate","1496"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Digital","Paid Single Copies - 20-99%","13"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Digital","Paid Single Copies - 20-99%","60"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Digital","Paid Single Copies - Below 20%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Print","Paid Subscriptions - 20-99%","7939"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","151"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Paid Subscriptions - 20-99%","1550"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Digital","Paid Subscriptions - 20-99%","903"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","602"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Digital","Paid Subscriptions - All You Can Read","419"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Print","Paid Subscriptions - Below 20%","144"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Paid Subscriptions - Below 20%","1"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Print","Paid Subscriptions - Full Rate","881"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Paid Subscriptions - Full Rate","800"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Paid Subscriptions - Multiple Copy","7"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","UK / ROI","Print","Free Copies - Regular Net","134"
"Jan - Dec 2021","2021-01-01","2021-12-31","GP Racing","Registered","Autosport Media UK Ltd","Motoring & Motorcycling: Motoring - Sporting","12","£5.99","Other Countries","Print","Free Copies - Regular Net","29"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Multiple Copies","626"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Digital","Paid Multiple Copies","76"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Single Copies - Full Rate","13649"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Print","Paid Single Copies - Full Rate","4627"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Single Copies - 20-99%","1595"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Digital","Paid Single Copies - 20-99%","182"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Print","Paid Single Copies - 20-99%","221"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Digital","Paid Single Copies - 20-99%","220"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Subscriptions - 20-99%","19954"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Digital","Paid Subscriptions - 20-99%","1427"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Print","Paid Subscriptions - 20-99%","460"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Digital","Paid Subscriptions - 20-99%","1794"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Digital","Paid Subscriptions - All You Can Read","3111"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Digital","Paid Subscriptions - All You Can Read","3165"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Subscriptions - Below 20%","396"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Subscriptions - Full Rate","268"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Print","Paid Subscriptions - Full Rate","303"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Paid Subscriptions - Multiple Copy","87"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","Other Countries","Print","Paid Subscriptions - Multiple Copy","12"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Free Copies - Regular Gross","34499"
"Jan - Dec 2021","2021-01-01","2021-12-31","GQ","Registered","Conde Nast Publications Ltd","Men's Lifestyle: General","10","£3.99","UK / ROI","Print","Free Copies - Sample Gross","2400"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Digital","Paid Subscriptions - 20-99%","1839"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Digital","Paid Subscriptions - 20-99%","2131"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Digital","Paid Subscriptions - Below 20%","431"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Digital","Paid Subscriptions - Below 20%","250"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Digital","Paid Subscriptions - Full Rate","202"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Digital","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Digital","Paid Subscriptions - Full Rate","1041"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Paid Single Copies - Full Rate","1180"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Paid Single Copies - Full Rate","972"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Paid Subscriptions - 20-99%","1976"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Paid Subscriptions - 20-99%","986"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Paid Subscriptions - Below 20%","3005"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Paid Subscriptions - Below 20%","134"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Paid Subscriptions - Full Rate","803"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Paid Subscriptions - Full Rate","2923"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Paid Subscriptions - Multiple Copy","21"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Paid Subscriptions - Multiple Copy","16"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","UK / ROI","Print","Free Copies - Regular Net","110"
"Jan - Dec 2021","2021-01-01","2021-12-31","Gramophone - Print","Registered","MA Music Leisure & Travel Ltd","Music: Classical","13","£6.50","Other Countries","Print","Free Copies - Regular Net","45"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Single Copies - Full Rate","38527"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Print","Paid Single Copies - Full Rate","1304"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Single Copies - 20-99%","6464"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Digital","Paid Single Copies - 20-99%","53"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Digital","Paid Single Copies - 20-99%","27"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Subscriptions - 20-99%","11190"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Digital","Paid Subscriptions - 20-99%","876"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Print","Paid Subscriptions - 20-99%","384"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Digital","Paid Subscriptions - 20-99%","305"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Digital","Paid Subscriptions - All You Can Read","8927"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Digital","Paid Subscriptions - All You Can Read","10413"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Subscriptions - Below 20%","239"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Digital","Paid Subscriptions - Below 20%","3"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Subscriptions - Full Rate","361"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Digital","Paid Subscriptions - Full Rate","96"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Print","Paid Subscriptions - Full Rate","26"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Digital","Paid Subscriptions - Full Rate","13"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Paid Subscriptions - Multiple Copy","27"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Free Copies - Regular Gross","12291"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","UK / ROI","Print","Free Copies - Regular Net","447"
"Jul - Dec 2021","2021-07-01","2021-12-31","Grazia","Registered","Bauer Media","Women's Interests: Women's Lifestyle/Fashion","13","£2.95","Other Countries","Print","Free Copies - Regular Net","88"
"Jan - Dec 2021","2021-01-01","2021-12-31","Harper's Bazaar","Registered","Hearst UK","Women's Interests: Women's Lifestyle/Fashion","9","£5.25","UK / ROI","Print","Paid Multiple Copies","576"
